Name,Accuracy,Functions,Packages,Runtime,Functions_by_users
stevengolo-titanic-machine-learning-from-disaster,0.768,"['vars', 'filter', 'margin', 'kable', 'set', 'theme_custom', 'as.factor', 'c', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'nrow', 'row.names', 'sample', 'seq', 'set.seed', 'bind_rows', 'funs', 'if_else', 'mutate', 'mutate_at', 'pull', 'select', 'aes', 'coord_flip', 'element_text', 'geom_bar', 'geom_boxplot', 'geom_density', 'ggplot', 'ggtitle', 'labs', 'scale_x_continuous', 'scale_x_discrete', 'scale_y_continuous', 'theme', 'theme_minimal', 'xlab', 'ylab', 'cv.glmnet', 'glmnet', 'grid.arrange', 'kable_styling', 'read_csv', 'lm', 'median', 'model.matrix', 'predict', 'add_column', 'write.csv']","['glmnet', 'gridExtra', 'kableExtra', 'knitr', 'randomForest', 'reshape2', 'tidyverse', 'base']",4.54597616195679,"['labs', 'nrow', 'median', 'cv.glmnet', 'element_text', 'coord_flip', 'theme', 'is.na', 'glmnet', 'scale_x_continuous', 'margin', 'geom_boxplot', 'lm', 'as.factor', 'filter', 'kable', 'set.seed', 'gsub', 'theme_minimal', 'factor', 'xlab', 'read_csv', 'kable_styling', 'if_else', 'geom_bar', 'grid.arrange', 'model.matrix', 'pull', 'scale_y_continuous', 'row.names', 'c', 'mutate_at', 'aes', 'scale_x_discrete', 'ylab', 'mutate', 'sample', 'funs', 'predict', 'write.csv', 'seq', 'bind_rows', 'ggtitle', 'data.frame', 'ggplot', 'geom_density', 'user defined', 'library', 'add_column', 'vars', 'select']"
rogrezende-titanic-sinking-analysis,0.675,"['plot', 'filter', 'as.factor', 'c', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'aes', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_histogram', 'geom_hline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'legend', 'mosaicplot', 'complete', 'md.pattern', 'mice', 'randomForest', 'dollar_format', 'median', 'predict', 'read.csv', 'str', 'write.csv', 'aggr']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'VIM', 'mice', 'randomForest', 'base']",10.483252048492401,"['labs', 'complete', 'median', 'lapply', 'md.pattern', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'mice', 'geom_histogram', 'mosaicplot', 'str', 'geom_hline', 'set.seed', 'gsub', 'factor', 'colnames', 'geom_bar', 'aggr', 'read.csv', 'table', 'randomForest', 'scale_y_continuous', 'c', 'aes', 'paste', 'plot', 'sum', 'legend', 'dollar_format', 'predict', 'write.csv', 'bind_rows', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'library', 'facet_grid']"
qianbi-titanic-randomforest,0.746,"['c', 'factor', 'gsub', 'ifelse', 'lapply', 'library', 'nrow', 'bind_rows', 'complete', 'mice', 'randomForest', 'predict', 'read.csv', 'write.csv']","['mice', 'dplyr', 'randomForest', 'base']",4.33166599273682,"['gsub', 'factor', 'ifelse', 'nrow', 'predict', 'complete', 'write.csv', 'bind_rows', 'lapply', 'read.csv', 'randomForest', 'library', 'mice', 'c']"
kazimanil-titanic-submission,0.555,"['.', '`:=`', '`colnames<-`', 'NBCalc', 'apply', 'as.character', 'as.factor', 'as.numeric', 'assign', 'c', 'cbind', 'ceiling', 'character', 'colnames', 'cut', 'gc', 'get', 'gsub', 'ifelse', 'integer', 'is.character', 'is.na', 'is.numeric', 'library', 'log10', 'ls', 'max', 'mean', 'merge', 'ncol', 'nrow', 'numeric', 'order', 'paste0', 'pmin', 'rbind', 'return', 'rm', 'sample', 'seq', 'stopifnot', 'substr', 'summary', 't', 'trimws', 'unique', 'which', 'knn', 'as.data.table', 'data.table', 'fread', 'fwrite', 'plot', 'text', 'ctree', 'ctree_control', 'plotcp', 'printcp', 'rpart', 'aov', 'binomial', 'glm', 'predict', 'predict.glm', 'sd', 'step', 'str_split_fixed']","['class', 'rpart', 'randomForest', 'partykit', 'data.table', 'stringr', 'rpart', 'randomForest', 'partykit', 'base']",1.10023131370544,"['step', 'nrow', 'gc', 'mean', 'data.table', 'is.numeric', 'merge', 'which', 'as.character', 'is.na', 'glm', 'pmin', 'ctree_control', 'ncol', 'printcp', 't', 'ctree', 'plotcp', 'rpart', 'as.factor', 'get', 'numeric', 'summary', 'text', 'aov', 'stopifnot', 'log10', 'gsub', 'integer', 'colnames', 'unique', 'max', 'cut', 'character', 'apply', 'assign', 'binomial', 'paste0', 'sd', 'str_split_fixed', 'return', 'is.character', 'rm', 'fread', 'c', 'fwrite', 'predict.glm', 'rbind', 'sample', 'as.numeric', 'ifelse', 'ls', 'knn', 'plot', 'order', 'seq', 'predict', 'substr', 'user defined', 'ceiling', 'library', 'trimws', 'cbind', 'as.data.table']"
vizcharlie-exploring-survival-on-the-titanic,0.5,"['classify', 'extractFamily', 'extractTitle', 'test_statistics', 'trainAndCrossValidate', 'all', 'any', 'as.character', 'c', 'cat', 'cbind', 'character', 'data.frame', 'factor', 'is.element', 'is.na', 'lapply', 'length', 'library', 'list', 'mean', 'nrow', 'rbind', 'Reduce', 'rep', 'return', 'round', 'sample', 'sapply', 'set.seed', 'strsplit', 'table', 'unique', 'which', 'svm', 'tune', 'tune.control', 'aes', 'geom_line', 'geom_point', 'ggplot', 'labs', 'melt', 'fitted', 'lm', 'poly', 'predict', 'read.csv', 'write.table']","['ggplot2', 'reshape2', 'e1071', 'base']",29.768620967865,"['labs', 'nrow', 'list', 'mean', 'lapply', 'fitted', 'which', 'svm', 'cat', 'as.character', 'is.na', 'is.element', 'melt', 'poly', 'lm', 'round', 'sapply', 'rep', 'Reduce', 'set.seed', 'tune.control', 'factor', 'unique', 'character', 'length', 'read.csv', 'table', 'return', 'c', 'aes', 'all', 'any', 'rbind', 'sample', 'geom_point', 'predict', 'data.frame', 'strsplit', 'ggplot', 'write.table', 'user defined', 'library', 'cbind', 'tune', 'geom_line']"
vibhasg-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",32.2917349338531,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
mullayilkannan-decision-tree-titanic,0.744,"['attach', 'data.frame', 'diag', 'floor', 'library', 'nrow', 'print', 'sample', 'seq_len', 'set.seed', 'sum', 'summary', 'table', 'plot', 'text', 'rpart', 'predict', 'read.csv', 'write.csv']","['dplyr', 'rpart', 'base']",0.522516965866089,"['nrow', 'attach', 'print', 'rpart', 'summary', 'text', 'seq_len', 'set.seed', 'read.csv', 'table', 'diag', 'sample', 'sum', 'plot', 'predict', 'write.csv', 'data.frame', 'library', 'floor']"
qianbi-titanic-logistic-2,0.749,"['c', 'factor', 'gsub', 'ifelse', 'lapply', 'library', 'nrow', 'round', 'bind_rows', 'complete', 'mice', 'glm', 'predict', 'read.csv', 'write.table']","['dplyr', 'mice', 'base']",3.8855938911438,"['gsub', 'factor', 'ifelse', 'nrow', 'predict', 'complete', 'bind_rows', 'lapply', 'read.csv', 'write.table', 'library', 'round', 'mice', 'c', 'glm']"
jeetranjeet619-titanic-dataset-play-around-in-r,0.749,"['cbind', 'as.factor', 'as.numeric', 'as.ordered', 'c', 'colnames', 'colSums', 'data.frame', 'expand.grid', 'factor', 'grepl', 'is.na', 'library', 'max', 'mean', 'min', 'nrow', 'options', 'print', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'subset', 'sum', 'summary', 'Sys.time', 'table', 'which', 'confusionMatrix', 'train', 'trainControl', 'sample.split', 'bind_rows', 'glimpse', 'naiveBayes', 'svm', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_label', 'geom_text', 'geom_vline', 'ggplot', 'ggtitle', 'labs', 'position_dodge', 'position_stack', 'scale_x_continuous', 'xlab', 'theme_few', 'glue', 'legend', 'mosaicplot', 'plot', 'md.pattern', 'importance', 'randomForest', 'glm', 'median', 'predict', 'reorder', 'read.csv', 'write.csv']","['dplyr', 'randomForest', 'caret', 'mice', 'ggplot2', 'ggthemes', 'caTools', 'gbm', 'e1071', 'rpart', 'glue', 'base']",5.07001531521479,"['labs', 'as.ordered', 'nrow', 'geom_label', 'mean', 'geom_text', 'median', 'min', 'md.pattern', 'which', 'coord_flip', 'svm', 'glimpse', 'is.na', 'subset', 'colSums', 'glm', 'confusionMatrix', 'geom_boxplot', 'scale_x_continuous', 'options', 'print', 'theme_few', 'expand.grid', 'as.factor', 'summary', 'round', 'sapply', 'naiveBayes', 'geom_histogram', 'mosaicplot', 'geom_hline', 'importance', 'set.seed', 'xlab', 'Sys.time', 'factor', 'colnames', 'position_dodge', 'max', 'geom_bar', 'read.csv', 'position_stack', 'table', 'randomForest', 'row.names', 'c', 'train', 'aes', 'glue', 'as.numeric', 'sum', 'geom_vline', 'legend', 'plot', 'predict', 'reorder', 'bind_rows', 'ggtitle', 'data.frame', 'grepl', 'strsplit', 'ggplot', 'geom_density', 'write.csv', 'library', 'trainControl', 'cbind', 'sample.split', 'facet_grid']"
caleblau-predicting-survival-on-the-titanic,0.751,"['set', 'c', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'row.names', 'sapply', 'set.seed', 'sum', 'table', 'arrange', 'bind_rows', 'desc', 'aes', 'geom_bar', 'geom_histogram', 'ggplot', 'labs', 'scale_fill_manual', 'plot', 'grid.arrange', 'complete', 'mice', 'importance', 'randomForest', 'predict', 'read.csv', 'str', 'write.csv']","['dplyr', 'ggplot2', 'gridExtra', 'mice', 'randomForest', 'base']",22.435478925705,"['labs', 'complete', 'is.na', 'sapply', 'mice', 'geom_histogram', 'importance', 'str', 'desc', 'set.seed', 'gsub', 'scale_fill_manual', 'factor', 'arrange', 'geom_bar', 'grid.arrange', 'read.csv', 'table', 'randomForest', 'row.names', 'c', 'aes', 'sum', 'plot', 'predict', 'write.csv', 'bind_rows', 'data.frame', 'ggplot', 'user defined', 'library']"
oldflag-exploring-survival-on-the-titanic-inr-frommegan,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'dim', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",27.814568042755102,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'dim', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
panda1023-svm-example-for-titanic,0.754,"['extractFeatures', 'as.factor', 'c', 'data.frame', 'is.na', 'library', 'return', 'set.seed', 'svm', 'median', 'predict', 'read.csv', 'write.csv']","['ggplot2', 'e1071', 'base']",0.686197996139526,"['predict', 'write.csv', 'median', 'data.frame', 'read.csv', 'as.factor', 'user defined', 'library', 'return', 'svm', 'c', 'is.na', 'set.seed']"
zakhumalo-fork-of-titanic-problem-attempt-1,0.77,"['colnames', 'colSums', 'data.frame', 'dim', 'is.na', 'library', 'list.files', 'mean', 'prop.table', 'rbind', 'round', 'summary', 'table', 'fancyRpartPlot', 'rpart', 'complete.cases', 'predict', 'read.csv', 'str', 'write.csv']","['ggplot2', 'readr', 'rpart', 'rpart', 'rattle', 'rpart.plot', 'RColorBrewer', 'base']",1.07886600494385,"['mean', 'is.na', 'colSums', 'prop.table', 'rpart', 'summary', 'round', 'str', 'colnames', 'dim', 'read.csv', 'table', 'fancyRpartPlot', 'rbind', 'predict', 'write.csv', 'list.files', 'data.frame', 'library', 'complete.cases']"
narinder-titanic-survival-prediction,0.754,"['c', 'cbind', 'data.frame', 'ifelse', 'is.na', 'is.numeric', 'library', 'mean', 'names', 'ncol', 'set.seed', 'summary', 'system', 'auc', 'write_csv', 'binomial', 'glm', 'predict', 'read.csv']","['ggplot2', 'readr', 'pROC', 'base']",0.8341159820556641,"['mean', 'is.numeric', 'write_csv', 'is.na', 'glm', 'auc', 'names', 'ncol', 'summary', 'set.seed', 'read.csv', 'binomial', 'c', 'ifelse', 'predict', 'data.frame', 'library', 'cbind', 'system']"
jprukundo-titanic-in-r-with-naive-bayes-of-mlr-package,0.751,"['as.data.frame', 'c', 'cbind', 'colnames', 'library', 'makeClassifTask', 'makeLearner', 'train', 'predict', 'head', 'read.csv', 'write.csv']","['mlr', 'base']",1.9401149749755902,"['colnames', 'predict', 'write.csv', 'makeLearner', 'read.csv', 'head', 'library', 'as.data.frame', 'cbind', 'train', 'c', 'makeClassifTask']"
brirush-randomforest-implementation-of-titanic,0.768,"['as.factor', 'as.numeric', 'c', 'cbind', 'colnames', 'data.frame', 'is.na', 'levels', 'library', 'summary', 'typeof', 'randomForest', 'predict', 'read.csv', 'str', 'write.csv']","['randomForest', 'base']",0.5678579807281489,"['colnames', 'as.numeric', 'typeof', 'predict', 'write.csv', 'data.frame', 'read.csv', 'randomForest', 'as.factor', 'summary', 'library', 'cbind', 'str', 'c', 'is.na', 'levels']"
zhaotianjing-titanic,0.648,"['data.frame', 'rep', 'table', 'read.csv', 'str', 'write.csv']",['base'],0.28095602989196805,"['write.csv', 'data.frame', 'read.csv', 'table', 'rep', 'str']"
lashkare-simple-yet-effective-titanic-solution,0.766,"['percent', 'apply', 'as.character', 'as.factor', 'c', 'cat', 'data.frame', 'factor', 'is.na', 'library', 'list', 'ls', 'merge', 'order', 'rbind', 'rm', 'round', 'sapply', 'set.seed', 'strsplit', 'sub', 'sum', 'summary', 'table', 'which', 'aes', 'facet_grid', 'facet_wrap', 'geom_bar', 'geom_density', 'geom_dotplot', 'geom_histogram', 'geom_text', 'ggplot', 'ggtitle', 'labs', 'scale_x_continuous', 'importance', 'randomForest', 'varImpPlot', 'aggregate', 'median', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['ggplot2', 'randomForest', 'base']",3.23613715171814,"['labs', 'list', 'facet_wrap', 'geom_text', 'median', 'merge', 'which', 'cat', 'as.character', 'is.na', 'sub', 'scale_x_continuous', 'as.factor', 'summary', 'sapply', 'round', 'geom_histogram', 'importance', 'varImpPlot', 'str', 'set.seed', 'factor', 'aggregate', 'geom_bar', 'apply', 'read.csv', 'table', 'randomForest', 'rm', 'c', 'aes', 'rbind', 'sum', 'ls', 'predict', 'write.csv', 'order', 'ggtitle', 'data.frame', 'strsplit', 'ggplot', 'geom_density', 'geom_dotplot', 'head', 'user defined', 'library', 'facet_grid']"
econdata-titanic-datasets-ml-with-r-journey-to-top-1,0.9,"['extractFeatures', 'gp', 'as.character', 'as.numeric', 'c', 'cos', 'data.frame', 'exp', 'ifelse', 'is.na', 'lapply', 'length', 'library', 'list.files', 'NROW', 'pmax', 'pmin', 'print', 'rep', 'return', 'round', 'sin', 'substr', 'tanh', 'accuracy', 'logLoss', 'read.csv', 'write.csv']","['tidyverse', 'Metrics', 'dplyr', 'base']",6.87690877914429,"['exp', 'logLoss', 'accuracy', 'NROW', 'lapply', 'as.character', 'is.na', 'pmin', 'print', 'round', 'rep', 'length', 'read.csv', 'tanh', 'return', 'c', 'as.numeric', 'ifelse', 'cos', 'write.csv', 'list.files', 'pmax', 'data.frame', 'sin', 'substr', 'user defined', 'library']"
retrospectprospect-titanic-machine-learning-from-eda-to-xgb,0.763,"['setdiff', 'filter', 'glimpse', 'subset', 'plot', 'data.table', 'set', 'alluvial', 'apply', 'as.factor', 'as.matrix', 'as.numeric', 'c', 'cbind', 'colnames', 'data.frame', 'ifelse', 'is.na', 'length', 'library', 'list', 'mean', 'nrow', 'order', 'paste0', 'print', 'rbind', 'replace', 'round', 'sample', 'seq', 'set.seed', 'sum', 'unique', 'which', 'corrplot.mixed', 'case_when', 'funs', 'group_by', 'mutate', 'mutate_all', 'mutate_if', 'n', 'rename', 'select', 'select_if', 'summarise', 'aes', 'element_text', 'geom_bar', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_vline', 'ggplot', 'ggtitle', 'scale_colour_brewer', 'scale_fill_brewer', 'scale_y_continuous', 'theme', 'theme_minimal', 'ylab', 'kable', 'Accuracy', 'ctree', 'ctree_control', 'read_csv', 'cor', 'predict', 'str_locate', 'str_sub', 'head', 'write.csv', 'mosaic', 'aggr', 'xgb.DMatrix', 'xgb.train']","['tidyverse', 'forcats', 'stringr', 'DT', 'ggplot2', 'scales', 'grid', 'gridExtra', 'corrplot', 'VIM', 'knitr', 'vcd', 'xgboost', 'MLmetrics', 'alluvial', 'party', 'base']",6.75561499595642,"['summarise', 'nrow', 'list', 'mean', 'replace', 'scale_fill_brewer', 'predict', 'element_text', 'scale_colour_brewer', 'which', 'cor', 'glimpse', 'rename', 'theme', 'is.na', 'subset', 'ctree_control', 'print', 'mutate_if', 'ctree', 'case_when', 'as.factor', 'filter', 'round', 'n', 'geom_histogram', 'kable', 'as.matrix', 'geom_hline', 'set.seed', 'theme_minimal', 'setdiff', 'alluvial', 'colnames', 'unique', 'geom_bar', 'str_locate', 'apply', 'length', 'aggr', 'paste0', 'mosaic', 'xgb.DMatrix', 'read_csv', 'group_by', 'corrplot.mixed', 'c', 'aes', 'scale_y_continuous', 'mutate_all', 'ylab', 'mutate', 'rbind', 'sample', 'as.numeric', 'plot', 'ifelse', 'sum', 'funs', 'order', 'seq', 'select_if', 'geom_vline', 'data.frame', 'ggplot', 'ggtitle', 'str_sub', 'geom_density', 'write.csv', 'head', 'user defined', 'library', 'xgb.train', 'cbind', 'select', 'Accuracy']"
terfilip-titanic,0.763,"['fill_age', 'get_mode', 'as.character', 'as.factor', 'as.vector', 'c', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'length', 'library', 'max', 'names', 'print', 'rbind', 'round', 'sapply', 'strsplit', 'table', 'which', 'randomForest', 'varImpPlot', 'lm', 'median', 'predict', 'read.csv', 'write.csv']","['randomForest', 'rpart', 'base']",5.35214495658875,"['median', 'which', 'as.character', 'is.na', 'names', 'print', 'lm', 'as.factor', 'sapply', 'round', 'varImpPlot', 'gsub', 'factor', 'colnames', 'max', 'length', 'read.csv', 'as.vector', 'table', 'randomForest', 'c', 'rbind', 'predict', 'write.csv', 'data.frame', 'strsplit', 'user defined', 'library']"
caliphcheng-titanic-analysis-using-r,0.758,"['cbind', 'rbind', 'complete', 'class_assess', 'apply', 'as.data.frame', 'as.factor', 'c', 'data.frame', 'diag', 'gsub', 'is.na', 'library', 'names', 'nrow', 'return', 'set.seed', 'sum', 'table', 'predict.train', 'train', 'trainControl', 'aes', 'ggplot', 'position_dodge', 'stat_bin', 'mice', 'map_df', 'gather', 'read.csv', 'write.csv']","['stringr', 'rpart', 'ggplot2', 'dplyr', 'randomForest', 'caret', 'purrr', 'mice', 'tidyr', 'base']",34.3358469009399,"['nrow', 'complete', 'is.na', 'map_df', 'names', 'as.factor', 'stat_bin', 'mice', 'gather', 'set.seed', 'gsub', 'position_dodge', 'apply', 'read.csv', 'table', 'return', 'as.data.frame', 'train', 'c', 'aes', 'diag', 'rbind', 'sum', 'write.csv', 'data.frame', 'ggplot', 'user defined', 'library', 'trainControl', 'cbind', 'predict.train']"
